Protocol/Results,PairID,PMCID,ChecklistItem,Reported,Split
Protocol,33,PMC3192674,2_Abstract_structured,1,train
Protocol,33,PMC3192674,3a_Registry_number,1,train
Protocol,33,PMC3192674,3b_Protocol_access,0,train
Protocol,33,PMC3192674,4_Funding,0,train
Protocol,33,PMC3192674,5a_Sponsor,0,train
Protocol,33,PMC3192674,5b_Contributors_roles,1,train
Protocol,33,PMC3192674,5c_Oversight_committees,0,train
Protocol,33,PMC3192674,7_Objectives,1,train
Protocol,33,PMC3192674,8a_Design_Type,0,train
Protocol,33,PMC3192674,8b_Design_Framework,1,train
Protocol,33,PMC3192674,8c_Design_Centers,1,train
Protocol,33,PMC3192674,8d_Design_Ratio,1,train
Protocol,33,PMC3192674,9_Setting,1,train
Protocol,33,PMC3192674,10a_Participants_inclusion,1,train
Protocol,33,PMC3192674,10b_Center_interventionist_inclusion,1,train
Protocol,33,PMC3192674,11a_Intervention_Description,1,train
Protocol,33,PMC3192674,11b_Intervention_Modification,0,train
Protocol,33,PMC3192674,11c_Intervention_Monitoring,1,train
Protocol,33,PMC3192674,11d_Intervention_Concomitant,1,train
Protocol,33,PMC3192674,12a_Outcomes_Definitions,1,train
Protocol,33,PMC3192674,12b_Outcomes_Changes,0,train
Protocol,33,PMC3192674,13_Participant_timeline,1,train
Protocol,33,PMC3192674,14a_Sample_size,1,train
Protocol,33,PMC3192674,14b_Sample_Calculation,1,train
Protocol,33,PMC3192674,15_Recruitment,1,train
Protocol,33,PMC3192674,16a_Randomization_Generation,1,train
Protocol,33,PMC3192674,16b_Randomization_Type,0,train
Protocol,33,PMC3192674,16c_Randomization_Block_size,0,train
Protocol,33,PMC3192674,16d_Randomization_Strata,0,train
Protocol,33,PMC3192674,16e_Allocation_Mechanism,1,train
Protocol,33,PMC3192674,16f_Allocation_Concealment,1,train
Protocol,33,PMC3192674,16g_Personnel_Sequence,1,train
Protocol,33,PMC3192674,16h_Personnel_Enrollment,0,train
Protocol,33,PMC3192674,17a_Masking_People_masked,1,train
Protocol,33,PMC3192674,17b_Masking_Not_masked,0,train
Protocol,33,PMC3192674,17c_Masking_Type,1,train
Protocol,33,PMC3192674,17d_Masking_Unblinding,0,train
Protocol,33,PMC3192674,17e_Masking_Similarity,1,train
Protocol,33,PMC3192674,18a_Data_Collection,1,train
Protocol,33,PMC3192674,18b_Data_Retention,0,train
Protocol,33,PMC3192674,19_Data_Management,0,train
Protocol,33,PMC3192674,20a_Statistical_methods_Outcomes,1,train
Protocol,33,PMC3192674,20b_Statistical_methods_Other_Analyses,1,train
Protocol,33,PMC3192674,20c_Statistical_methods_Analysis_population,1,train
Protocol,33,PMC3192674,20d_Statistical_methods_Missing_data,0,train
Protocol,33,PMC3192674,21a_Data_monitoring_committee,0,train
Protocol,33,PMC3192674,21b_Interim_analyses,0,train
Protocol,33,PMC3192674,21c_Stopping_guidelines,0,train
Protocol,33,PMC3192674,22_Harms_non-systematic,1,train
Protocol,33,PMC3192674,23_Auditing,0,train
Protocol,33,PMC3192674,24_Ethics,1,train
Protocol,33,PMC3192674,25_Amendments,0,train
Protocol,33,PMC3192674,26a_Consent_Obtaining,1,train
Protocol,33,PMC3192674,26b_Consent_Provisions,0,train
Protocol,33,PMC3192674,27_Confidentiality,0,train
Protocol,33,PMC3192674,28_Financial_interests,0,train
Protocol,33,PMC3192674,29_Data_access,0,train
Protocol,33,PMC3192674,30_Post_trial_care,0,train
Protocol,33,PMC3192674,31a_Dissemination,0,train
Protocol,33,PMC3192674,31b_Authorship,0,train
Protocol,33,PMC3192674,31c_Sharing_Materials,0,train
Protocol,33,PMC3192674,31d_Sharing_Data,0,train
Protocol,33,PMC3192674,31e_Sharing_Code,0,train
Protocol,33,PMC3192674,32_Informed_consent_materials,0,train
Protocol,33,PMC3192674,33_Biological_specimens,0,train
Protocol,33,PMC3192674,34_Flow,0,train
Protocol,33,PMC3192674,35a_Recruitment_dates,1,train
Protocol,33,PMC3192674,35b_Followup_dates,0,train
Protocol,33,PMC3192674,35c_Stopping,0,train
Protocol,33,PMC3192674,36_Baseline_data,0,train
Protocol,33,PMC3192674,37a_Analysis_Numbers,0,train
Protocol,33,PMC3192674,38a_Outcome_results,0,train
Protocol,33,PMC3192674,38b_Binary_results,0,train
Protocol,33,PMC3192674,39_Ancillary_results,0,train
Protocol,33,PMC3192674,40_Harms_results,0,train
Protocol,33,PMC3192674,41_Generalizability,0,train
Protocol,34,PMC4676178,1a_Title_Randomized,1,valid
Protocol,34,PMC4676178,1b_Title_Type,1,valid
Protocol,34,PMC4676178,1c_Title_Framework,0,valid
Protocol,34,PMC4676178,1d_Title_Centers,0,valid
Protocol,34,PMC4676178,1e_Title_Population,1,valid
Protocol,34,PMC4676178,1f_Title_Intervention,0,valid
Protocol,34,PMC4676178,1g_Title_Acronym,1,valid
Protocol,34,PMC4676178,2_Abstract_structured,1,valid
Protocol,34,PMC4676178,3a_Registry_number,1,valid
Protocol,34,PMC4676178,3b_Protocol_access,0,valid
Protocol,34,PMC4676178,4_Funding,1,valid
Protocol,34,PMC4676178,5a_Sponsor,0,valid
Protocol,34,PMC4676178,5b_Contributors_roles,1,valid
Protocol,34,PMC4676178,5c_Oversight_committees,0,valid
Protocol,34,PMC4676178,7_Objectives,1,valid
Protocol,34,PMC4676178,8a_Design_Type,1,valid
Protocol,34,PMC4676178,8b_Design_Framework,1,valid
Protocol,34,PMC4676178,8c_Design_Centers,1,valid
Protocol,34,PMC4676178,8d_Design_Ratio,1,valid
Protocol,34,PMC4676178,9_Setting,1,valid
Protocol,34,PMC4676178,10a_Participants_inclusion,1,valid
Protocol,34,PMC4676178,10b_Center_interventionist_inclusion,1,valid
Protocol,34,PMC4676178,11a_Intervention_Description,1,valid
Protocol,34,PMC4676178,11b_Intervention_Modification,0,valid
Protocol,34,PMC4676178,11c_Intervention_Monitoring,1,valid
Protocol,34,PMC4676178,11d_Intervention_Concomitant,0,valid
Protocol,34,PMC4676178,12a_Outcomes_Definitions,1,valid
Protocol,34,PMC4676178,12b_Outcomes_Changes,0,valid
Protocol,34,PMC4676178,13_Participant_timeline,1,valid
Protocol,34,PMC4676178,14a_Sample_size,1,valid
Protocol,34,PMC4676178,14b_Sample_Calculation,1,valid
Protocol,34,PMC4676178,15_Recruitment,1,valid
Protocol,34,PMC4676178,16a_Randomization_Generation,1,valid
Protocol,34,PMC4676178,16b_Randomization_Type,1,valid
Protocol,34,PMC4676178,16c_Randomization_Block_size,1,valid
Protocol,34,PMC4676178,16d_Randomization_Strata,1,valid
Protocol,34,PMC4676178,16e_Allocation_Mechanism,0,valid
Protocol,34,PMC4676178,16f_Allocation_Concealment,1,valid
Protocol,34,PMC4676178,16g_Personnel_Sequence,1,valid
Protocol,34,PMC4676178,16h_Personnel_Enrollment,1,valid
Protocol,34,PMC4676178,17a_Masking_People_masked,1,valid
Protocol,34,PMC4676178,17b_Masking_Not_masked,1,valid
Protocol,34,PMC4676178,17c_Masking_Type,1,valid
Protocol,34,PMC4676178,17d_Masking_Unblinding,1,valid
Protocol,34,PMC4676178,17e_Masking_Similarity,1,valid
Protocol,34,PMC4676178,18a_Data_Collection,0,valid
Protocol,34,PMC4676178,18b_Data_Retention,0,valid
Protocol,34,PMC4676178,19_Data_Management,0,valid
Protocol,34,PMC4676178,20a_Statistical_methods_Outcomes,1,valid
Protocol,34,PMC4676178,20b_Statistical_methods_Other_Analyses,1,valid
Protocol,34,PMC4676178,20c_Statistical_methods_Analysis_population,1,valid
Protocol,34,PMC4676178,20d_Statistical_methods_Missing_data,0,valid
Protocol,34,PMC4676178,21a_Data_monitoring_committee,0,valid
Protocol,34,PMC4676178,21b_Interim_analyses,0,valid
Protocol,34,PMC4676178,21c_Stopping_guidelines,0,valid
Protocol,34,PMC4676178,22_Harms_non-systematic,0,valid
Protocol,34,PMC4676178,23_Auditing,0,valid
Protocol,34,PMC4676178,24_Ethics,1,valid
Protocol,34,PMC4676178,25_Amendments,0,valid
Protocol,34,PMC4676178,26a_Consent_Obtaining,1,valid
Protocol,34,PMC4676178,26b_Consent_Provisions,0,valid
Protocol,34,PMC4676178,27_Confidentiality,1,valid
Protocol,34,PMC4676178,28_Financial_interests,1,valid
Protocol,34,PMC4676178,29_Data_access,0,valid
Protocol,34,PMC4676178,30_Post_trial_care,0,valid
Protocol,34,PMC4676178,31a_Dissemination,1,valid
Protocol,34,PMC4676178,31b_Authorship,0,valid
Protocol,34,PMC4676178,31c_Sharing_Materials,0,valid
Protocol,34,PMC4676178,31d_Sharing_Data,0,valid
Protocol,34,PMC4676178,31e_Sharing_Code,0,valid
Protocol,34,PMC4676178,32_Informed_consent_materials,0,valid
Protocol,34,PMC4676178,33_Biological_specimens,0,valid
Protocol,34,PMC4676178,34_Flow,0,valid
Protocol,34,PMC4676178,35a_Recruitment_dates,0,valid
Protocol,34,PMC4676178,35b_Followup_dates,0,valid
Protocol,34,PMC4676178,35c_Stopping,0,valid
Protocol,34,PMC4676178,36_Baseline_data,0,valid
Protocol,34,PMC4676178,37a_Analysis_Numbers,0,valid
Protocol,34,PMC4676178,38a_Outcome_results,0,valid
Protocol,34,PMC4676178,38b_Binary_results,0,valid
Protocol,34,PMC4676178,39_Ancillary_results,0,valid
Protocol,34,PMC4676178,40_Harms_results,0,valid
Protocol,34,PMC4676178,41_Generalizability,0,valid
Protocol,35,PMC3045306,1a_Title_Randomized,0,test
Protocol,35,PMC3045306,1b_Title_Type,0,test
Protocol,35,PMC3045306,1c_Title_Framework,0,test
Protocol,35,PMC3045306,1d_Title_Centers,0,test
Protocol,35,PMC3045306,1e_Title_Population,1,test
Protocol,35,PMC3045306,1f_Title_Intervention,1,test
Protocol,35,PMC3045306,1g_Title_Acronym,1,test
Protocol,35,PMC3045306,2_Abstract_structured,1,test
Protocol,35,PMC3045306,3a_Registry_number,1,test
Protocol,35,PMC3045306,3b_Protocol_access,0,test
Protocol,35,PMC3045306,4_Funding,1,test
Protocol,35,PMC3045306,5a_Sponsor,0,test
Protocol,35,PMC3045306,5b_Contributors_roles,1,test
Protocol,35,PMC3045306,5c_Oversight_committees,0,test
Protocol,35,PMC3045306,7_Objectives,1,test
Protocol,35,PMC3045306,8a_Design_Type,0,test
Protocol,35,PMC3045306,8b_Design_Framework,1,test
Protocol,35,PMC3045306,8c_Design_Centers,1,test
Protocol,35,PMC3045306,8d_Design_Ratio,0,test
Protocol,35,PMC3045306,9_Setting,1,test
Protocol,35,PMC3045306,10a_Participants_inclusion,1,test
Protocol,35,PMC3045306,10b_Center_interventionist_inclusion,0,test
Protocol,35,PMC3045306,11a_Intervention_Description,1,test
Protocol,35,PMC3045306,11b_Intervention_Modification,0,test
Protocol,35,PMC3045306,11c_Intervention_Monitoring,0,test
Protocol,35,PMC3045306,11d_Intervention_Concomitant,0,test
Protocol,35,PMC3045306,12a_Outcomes_Definitions,1,test
Protocol,35,PMC3045306,12b_Outcomes_Changes,0,test
Protocol,35,PMC3045306,13_Participant_timeline,1,test
Protocol,35,PMC3045306,14a_Sample_size,1,test
Protocol,35,PMC3045306,14b_Sample_Calculation,1,test
Protocol,35,PMC3045306,15_Recruitment,0,test
Protocol,35,PMC3045306,16a_Randomization_Generation,0,test
Protocol,35,PMC3045306,16b_Randomization_Type,0,test
Protocol,35,PMC3045306,16c_Randomization_Block_size,0,test
Protocol,35,PMC3045306,16d_Randomization_Strata,0,test
Protocol,35,PMC3045306,16e_Allocation_Mechanism,0,test
Protocol,35,PMC3045306,16f_Allocation_Concealment,0,test
Protocol,35,PMC3045306,16g_Personnel_Sequence,0,test
Protocol,35,PMC3045306,16h_Personnel_Enrollment,0,test
Protocol,35,PMC3045306,17a_Masking_People_masked,0,test
Protocol,35,PMC3045306,17b_Masking_Not_masked,0,test
Protocol,35,PMC3045306,17c_Masking_Type,0,test
Protocol,35,PMC3045306,17d_Masking_Unblinding,0,test
Protocol,35,PMC3045306,17e_Masking_Similarity,0,test
Protocol,35,PMC3045306,18a_Data_Collection,0,test
Protocol,35,PMC3045306,18b_Data_Retention,0,test
Protocol,35,PMC3045306,19_Data_Management,0,test
Protocol,35,PMC3045306,20a_Statistical_methods_Outcomes,1,test
Protocol,35,PMC3045306,20b_Statistical_methods_Other_Analyses,1,test
Protocol,35,PMC3045306,20c_Statistical_methods_Analysis_population,1,test
Protocol,35,PMC3045306,20d_Statistical_methods_Missing_data,0,test
Protocol,35,PMC3045306,21a_Data_monitoring_committee,0,test
Protocol,35,PMC3045306,21b_Interim_analyses,1,test
Protocol,35,PMC3045306,21c_Stopping_guidelines,0,test
Protocol,35,PMC3045306,22_Harms_non-systematic,1,test
Protocol,35,PMC3045306,23_Auditing,0,test
Protocol,35,PMC3045306,24_Ethics,1,test
Protocol,35,PMC3045306,25_Amendments,0,test
Protocol,35,PMC3045306,26a_Consent_Obtaining,1,test
Protocol,35,PMC3045306,26b_Consent_Provisions,0,test
Protocol,35,PMC3045306,27_Confidentiality,0,test
Protocol,35,PMC3045306,28_Financial_interests,1,test
Protocol,35,PMC3045306,29_Data_access,0,test
Protocol,35,PMC3045306,30_Post_trial_care,0,test
Protocol,35,PMC3045306,31a_Dissemination,0,test
Protocol,35,PMC3045306,31b_Authorship,0,test
Protocol,35,PMC3045306,31c_Sharing_Materials,0,test
Protocol,35,PMC3045306,31d_Sharing_Data,0,test
Protocol,35,PMC3045306,31e_Sharing_Code,0,test
Protocol,35,PMC3045306,32_Informed_consent_materials,0,test
Protocol,35,PMC3045306,33_Biological_specimens,1,test
Protocol,35,PMC3045306,34_Flow,0,test
Protocol,35,PMC3045306,35a_Recruitment_dates,0,test
Protocol,35,PMC3045306,35b_Followup_dates,0,test
Protocol,35,PMC3045306,35c_Stopping,0,test
Protocol,35,PMC3045306,36_Baseline_data,0,test
Protocol,35,PMC3045306,37a_Analysis_Numbers,0,test
Protocol,35,PMC3045306,38a_Outcome_results,0,test
Protocol,35,PMC3045306,38b_Binary_results,0,test
Protocol,35,PMC3045306,39_Ancillary_results,0,test
Protocol,35,PMC3045306,40_Harms_results,0,test
Protocol,35,PMC3045306,41_Generalizability,0,test
Protocol,36,PMC3816245,1a_Title_Randomized,1,test
Protocol,36,PMC3816245,1b_Title_Type,1,test
Protocol,36,PMC3816245,1c_Title_Framework,0,test
Protocol,36,PMC3816245,1d_Title_Centers,0,test
Protocol,36,PMC3816245,1e_Title_Population,1,test
Protocol,36,PMC3816245,1f_Title_Intervention,1,test
Protocol,36,PMC3816245,1g_Title_Acronym,0,test
Protocol,36,PMC3816245,2_Abstract_structured,1,test
Protocol,36,PMC3816245,3a_Registry_number,1,test
Protocol,36,PMC3816245,3b_Protocol_access,0,test
Protocol,36,PMC3816245,4_Funding,1,test
Protocol,36,PMC3816245,5a_Sponsor,1,test
Protocol,36,PMC3816245,5b_Contributors_roles,1,test
Protocol,36,PMC3816245,5c_Oversight_committees,0,test
Protocol,36,PMC3816245,7_Objectives,1,test
Protocol,36,PMC3816245,8a_Design_Type,1,test
Protocol,36,PMC3816245,8b_Design_Framework,1,test
Protocol,36,PMC3816245,8c_Design_Centers,1,test
Protocol,36,PMC3816245,8d_Design_Ratio,1,test
Protocol,36,PMC3816245,9_Setting,1,test
Protocol,36,PMC3816245,10a_Participants_inclusion,1,test
Protocol,36,PMC3816245,10b_Center_interventionist_inclusion,0,test
Protocol,36,PMC3816245,11a_Intervention_Description,1,test
Protocol,36,PMC3816245,11b_Intervention_Modification,0,test
Protocol,36,PMC3816245,11c_Intervention_Monitoring,1,test
Protocol,36,PMC3816245,11d_Intervention_Concomitant,0,test
Protocol,36,PMC3816245,12a_Outcomes_Definitions,1,test
Protocol,36,PMC3816245,12b_Outcomes_Changes,0,test
Protocol,36,PMC3816245,13_Participant_timeline,1,test
Protocol,36,PMC3816245,14a_Sample_size,0,test
Protocol,36,PMC3816245,14b_Sample_Calculation,1,test
Protocol,36,PMC3816245,15_Recruitment,1,test
Protocol,36,PMC3816245,16a_Randomization_Generation,1,test
Protocol,36,PMC3816245,16b_Randomization_Type,0,test
Protocol,36,PMC3816245,16c_Randomization_Block_size,0,test
Protocol,36,PMC3816245,16d_Randomization_Strata,0,test
Protocol,36,PMC3816245,16e_Allocation_Mechanism,1,test
Protocol,36,PMC3816245,16f_Allocation_Concealment,1,test
Protocol,36,PMC3816245,16g_Personnel_Sequence,1,test
Protocol,36,PMC3816245,16h_Personnel_Enrollment,0,test
Protocol,36,PMC3816245,17a_Masking_People_masked,1,test
Protocol,36,PMC3816245,17b_Masking_Not_masked,0,test
Protocol,36,PMC3816245,17c_Masking_Type,0,test
Protocol,36,PMC3816245,17d_Masking_Unblinding,0,test
Protocol,36,PMC3816245,17e_Masking_Similarity,0,test
Protocol,36,PMC3816245,18a_Data_Collection,1,test
Protocol,36,PMC3816245,18b_Data_Retention,1,test
Protocol,36,PMC3816245,19_Data_Management,1,test
Protocol,36,PMC3816245,20a_Statistical_methods_Outcomes,1,test
Protocol,36,PMC3816245,20b_Statistical_methods_Other_Analyses,1,test
Protocol,36,PMC3816245,20c_Statistical_methods_Analysis_population,1,test
Protocol,36,PMC3816245,20d_Statistical_methods_Missing_data,1,test
Protocol,36,PMC3816245,21a_Data_monitoring_committee,0,test
Protocol,36,PMC3816245,21b_Interim_analyses,1,test
Protocol,36,PMC3816245,21c_Stopping_guidelines,0,test
Protocol,36,PMC3816245,22_Harms_non-systematic,1,test
Protocol,36,PMC3816245,23_Auditing,0,test
Protocol,36,PMC3816245,24_Ethics,1,test
Protocol,36,PMC3816245,25_Amendments,0,test
Protocol,36,PMC3816245,26a_Consent_Obtaining,1,test
Protocol,36,PMC3816245,26b_Consent_Provisions,0,test
Protocol,36,PMC3816245,27_Confidentiality,1,test
Protocol,36,PMC3816245,28_Financial_interests,1,test
Protocol,36,PMC3816245,29_Data_access,1,test
Protocol,36,PMC3816245,30_Post_trial_care,0,test
Protocol,36,PMC3816245,31a_Dissemination,1,test
Protocol,36,PMC3816245,31b_Authorship,1,test
Protocol,36,PMC3816245,31c_Sharing_Materials,0,test
Protocol,36,PMC3816245,31d_Sharing_Data,0,test
Protocol,36,PMC3816245,31e_Sharing_Code,0,test
Protocol,36,PMC3816245,32_Informed_consent_materials,0,test
Protocol,36,PMC3816245,33_Biological_specimens,0,test
Protocol,36,PMC3816245,34_Flow,0,test
Protocol,36,PMC3816245,35a_Recruitment_dates,1,test
Protocol,36,PMC3816245,35b_Followup_dates,1,test
Protocol,36,PMC3816245,35c_Stopping,0,test
Protocol,36,PMC3816245,36_Baseline_data,0,test
Protocol,36,PMC3816245,37a_Analysis_Numbers,0,test
Protocol,36,PMC3816245,38a_Outcome_results,0,test
Protocol,36,PMC3816245,38b_Binary_results,0,test
Protocol,36,PMC3816245,39_Ancillary_results,0,test
Protocol,36,PMC3816245,40_Harms_results,0,test
Protocol,36,PMC3816245,41_Generalizability,0,test
Protocol,37,PMC4235173,1a_Title_Randomized,1,train
Protocol,37,PMC4235173,1b_Title_Type,0,train
Protocol,37,PMC4235173,1c_Title_Framework,0,train
Protocol,37,PMC4235173,1d_Title_Centers,0,train
Protocol,37,PMC4235173,1e_Title_Population,1,train
Protocol,37,PMC4235173,1f_Title_Intervention,1,train
Protocol,37,PMC4235173,1g_Title_Acronym,0,train
Protocol,37,PMC4235173,2_Abstract_structured,1,train
Protocol,37,PMC4235173,3a_Registry_number,1,train
Protocol,37,PMC4235173,3b_Protocol_access,0,train
Protocol,37,PMC4235173,4_Funding,1,train
Protocol,37,PMC4235173,5a_Sponsor,1,train
Protocol,37,PMC4235173,5b_Contributors_roles,1,train
Protocol,37,PMC4235173,5c_Oversight_committees,0,train
Protocol,37,PMC4235173,7_Objectives,1,train
Protocol,37,PMC4235173,8a_Design_Type,0,train
Protocol,37,PMC4235173,8b_Design_Framework,1,train
Protocol,37,PMC4235173,8c_Design_Centers,1,train
Protocol,37,PMC4235173,8d_Design_Ratio,0,train
Protocol,37,PMC4235173,9_Setting,1,train
Protocol,37,PMC4235173,10a_Participants_inclusion,1,train
Protocol,37,PMC4235173,10b_Center_interventionist_inclusion,0,train
Protocol,37,PMC4235173,11a_Intervention_Description,1,train
Protocol,37,PMC4235173,11b_Intervention_Modification,0,train
Protocol,37,PMC4235173,11c_Intervention_Monitoring,1,train
Protocol,37,PMC4235173,11d_Intervention_Concomitant,0,train
Protocol,37,PMC4235173,12a_Outcomes_Definitions,1,train
Protocol,37,PMC4235173,12b_Outcomes_Changes,0,train
Protocol,37,PMC4235173,13_Participant_timeline,1,train
Protocol,37,PMC4235173,14a_Sample_size,1,train
Protocol,37,PMC4235173,14b_Sample_Calculation,1,train
Protocol,37,PMC4235173,15_Recruitment,1,train
Protocol,37,PMC4235173,16a_Randomization_Generation,1,train
Protocol,37,PMC4235173,16b_Randomization_Type,1,train
Protocol,37,PMC4235173,16c_Randomization_Block_size,0,train
Protocol,37,PMC4235173,16d_Randomization_Strata,1,train
Protocol,37,PMC4235173,16e_Allocation_Mechanism,0,train
Protocol,37,PMC4235173,16f_Allocation_Concealment,1,train
Protocol,37,PMC4235173,16g_Personnel_Sequence,1,train
Protocol,37,PMC4235173,16h_Personnel_Enrollment,0,train
Protocol,37,PMC4235173,17a_Masking_People_masked,1,train
Protocol,37,PMC4235173,17b_Masking_Not_masked,0,train
Protocol,37,PMC4235173,17c_Masking_Type,1,train
Protocol,37,PMC4235173,17d_Masking_Unblinding,0,train
Protocol,37,PMC4235173,17e_Masking_Similarity,1,train
Protocol,37,PMC4235173,18a_Data_Collection,1,train
Protocol,37,PMC4235173,18b_Data_Retention,0,train
Protocol,37,PMC4235173,19_Data_Management,1,train
Protocol,37,PMC4235173,20a_Statistical_methods_Outcomes,1,train
Protocol,37,PMC4235173,20b_Statistical_methods_Other_Analyses,1,train
Protocol,37,PMC4235173,20c_Statistical_methods_Analysis_population,0,train
Protocol,37,PMC4235173,20d_Statistical_methods_Missing_data,1,train
Protocol,37,PMC4235173,21a_Data_monitoring_committee,0,train
Protocol,37,PMC4235173,21b_Interim_analyses,0,train
Protocol,37,PMC4235173,21c_Stopping_guidelines,0,train
Protocol,37,PMC4235173,22_Harms_non-systematic,1,train
Protocol,37,PMC4235173,23_Auditing,0,train
